time,open,high,low,close,volume
2023-04-30,112.60060882784175,112.8434772522652,111.92340564322002,112.47559016551214,336
2023-05-01,115.185484645854,114.9847099722124,114.29657775034856,114.8835324761076,633
2023-05-02,116.71443131440195,117.00673464783911,115.76412492893016,116.23886393592109,284
2023-05-03,116.33456523357317,116.92452693238062,115.8189269029907,116.19592629695188,567
2023-05-04,118.62054327295195,118.59519783623043,117.61078491809799,118.2343014098127,853
2023-05-05,118.70501326602286,119.43293509373785,118.01895756634316,118.66961673849053,462
2023-05-06,118.95001827944316,119.87631654653015,119.05657984471956,119.00108112680648,382
2023-05-07,119.2591231483696,119.99562457382657,119.00117931952472,119.4342410254598,652
2023-05-08,120.30341376443667,120.63257356806443,119.20795663084495,119.9633192835069,435
2023-05-09,120.19096423806138,120.63500666951626,119.74650555835612,120.22691636491842,261
2023-05-10,119.3403958137687,120.45227690912664,119.5197059548079,120.27975189838995,259
2023-05-11,121.09449226271693,121.35482024203831,120.83398407847619,121.2190284233998,573
2023-05-12,122.15956214230133,122.31304735302112,121.39037981813205,122.30321765213908,700
2023-05-13,123.06363372333982,123.6394636360735,122.43343038092489,122.93211883559667,421
2023-05-14,123.62563161083912,123.6495018880525,122.92138441045978,123.3557697395003,111
2023-05-15,122.863633339233,123.04873103056623,122.22665500593284,122.78149637143785,523
2023-05-16,124.4143875159731,124.79978821427201,123.95604674940007,124.43308187879572,172
2023-05-17,124.21894017540926,124.8512372218162,123.79465017938065,124.65995185767053,687
2023-05-18,124.8175739964514,125.40182605359362,124.24894641501702,124.85522587798674,957
2023-05-19,125.5578229446688,126.17069772095812,125.25912815028664,125.31335231611148,300
2023-05-20,125.99050424026984,126.67945220525607,125.44022360617747,125.63232559459163,621
2023-05-21,127.01413720206722,127.7695292668452,126.58322519122396,126.97945817906206,963
2023-05-22,128.01877459292305,128.7899329105839,127.46036009864525,128.15065919394056,604
2023-05-23,128.19370769881616,128.92111749657883,127.5170665884499,128.10640350146164,837
2023-05-24,129.88896404817822,130.29301816300855,129.10202181439104,130.0112557735068,787
2023-05-25,129.33501243126724,130.06754987374424,129.16257038200428,129.81803676539312,887
2023-05-26,129.96113069005793,130.66042462614712,129.59210592099743,129.92318294700783,138
2023-05-27,129.7699009443788,130.2080027348724,128.95243472061964,129.49252108951003,159
2023-05-28,129.07094884676488,130.0483243929751,128.59054440953702,128.9309872202183,677
2023-05-29,130.44947693152855,131.04819923063803,129.96490544249212,130.1746421949467,420
2023-05-30,133.5305229257456,134.19395506227693,132.86450454571292,133.4705531238292,534
