time,open,high,low,close,volume
2023-02-17,115.2611099570708,115.7107852110877,114.78217958505398,114.86753135796788,424
2023-02-18,116.42503051087762,117.08985753365948,115.83057177137476,116.61477986154888,511
2023-02-19,116.37763013307686,117.07378471441096,116.15851129145423,116.79437008065551,417
2023-02-20,115.22620326559914,116.11709866180354,115.202286328933,115.3008488290637,780
2023-02-21,115.1079607607883,115.72153676790609,114.95066129955849,115.31572178982059,181
2023-02-22,116.1501854033758,116.6534297950708,116.2048781829004,116.09157548493981,573
2023-02-23,116.64170911391248,117.56589903871614,116.37735057186276,116.82284048472239,567
2023-02-24,116.67396152675457,117.3189242646292,115.71768983585045,116.7697482168807,524
2023-02-25,116.44875888495008,116.34531078142548,115.77646765077873,116.33594279553563,830
2023-02-26,116.0966591629529,116.77281051462047,115.6454824352614,116.0064887434822,788
2023-02-27,115.18921965865133,115.85816741375976,114.87179834065766,115.32605065831362,303
2023-02-28,117.0683267986788,117.53085411299627,116.53010268572304,116.81714667651289,682
2023-03-01,116.90066352498799,117.23457170445633,116.20285157203907,116.59511036929707,486
2023-03-02,117.91135410041105,118.85425645989682,117.86559647896138,118.26530857249091,877
2023-03-03,120.03293644377132,120.44025526024663,119.02788562888828,119.52099116079033,197
2023-03-04,120.82934323951316,121.19448533240529,120.20598460288177,120.98232336615186,444
2023-03-05,120.52121047784094,121.09885101067688,119.87380340811039,120.60995881182276,902
2023-03-06,121.16281352823991,121.32683929668033,120.43347549582664,120.67600929783048,307
2023-03-07,121.14361826345036,121.32105140423988,120.59305170565887,120.96146210673054,613
2023-03-08,120.48390050325018,120.66792973154955,119.65870092927418,120.53209505707702,735
2023-03-09,120.77505729122952,121.3901111526657,120.09926963144086,120.52139935196121,891
2023-03-10,119.51610519210125,120.32921767610456,119.20940080921754,119.54571181456747,685
2023-03-11,120.99857276053211,121.52888913951035,120.54099241007027,121.01868423414128,265
2023-03-12,120.33290951672836,121.2066739155621,120.0412834991401,120.71833286004902,121
2023-03-13,120.88452635522066,121.46605007148834,120.05301038376632,120.81250663685645,253
2023-03-14,121.23945628748261,121.6178059665669,120.99392370074229,121.12660024667318,538
2023-03-15,121.04557394045291,121.6735818208422,120.8807023650579,121.37167128424711,394
2023-03-16,121.7481836110949,122.43397301842822,121.24093894513538,122.12167104614221,318
2023-03-17,121.02261764766064,122.04984572272288,120.88880991638896,121.59475906691652,768
2023-03-18,122.26053977266922,123.10806742851234,121.83561642134333,122.38734838273041,594
2023-03-19,121.14287405419888,121.76596584341087,120.57551443438896,120.96265192964248,329
2023-03-20,121.38265593191656,121.92097429502539,120.89532510444404,121.18459577220577,119
2023-03-21,123.18407862439015,124.10364370023864,122.59164096485493,123.4941164736285,652
2023-03-22,122.74242389614272,122.98397807611998,122.3094631236651,122.57296197214752,247
2023-03-23,121.73830238780202,122.23516242719938,121.57723676240097,122.19185707603421,207
2023-03-24,122.71933664720919,122.9928318143151,122.04609615913365,122.65553522561108,502
2023-03-25,122.89046586141778,123.15604646008215,122.63366475127427,122.50441092869147,695
2023-03-26,123.12641162634824,123.62062143332213,122.79082796920342,123.46604661186159,582
2023-03-27,124.19990639698658,124.31594048432157,123.01255018531907,123.6452320930018,466
2023-03-28,124.34083832067515,124.92108170282646,124.07538838936725,124.50277143263598,933
2023-03-29,125.97309636370467,126.22767322305486,125.24312534783893,125.83930557023301,513
2023-03-30,126.49920064951976,126.42036125252041,126.05111713894568,126.69821768386797,408
2023-03-31,126.0237024894773,126.70048527276721,125.78109881290052,126.7798102424937,901
2023-04-01,127.20889329250822,127.4306413275678,126.50543950856014,127.0517448443226,934
2023-04-02,128.88027286447078,129.26686444117692,128.49382518674182,128.8936428436465,233
2023-04-03,128.95538714686398,129.52949755469447,128.14131966200725,129.0045495507041,818
2023-04-04,128.0751834840916,128.71063314386268,127.41158090419235,128.20065020151213,382
2023-04-05,129.20333803733024,129.40868781275054,128.95249137701174,129.1660662605129,877
2023-04-06,129.37198027630268,129.5572736659575,128.66051766598434,129.5688608928532,172
2023-04-07,127.29584681976715,127.48332060569925,126.53750472595735,127.18316322749499,580
2023-04-08,127.7348643581595,128.39659013258537,127.35654094510288,128.1841193706254,451
2023-04-09,127.91011061542883,128.31513753523956,126.83313442953953,127.7824274172641,659
2023-04-10,127.32621088694191,128.11994405679448,127.36172812291463,127.74302660667193,425
2023-04-11,128.2971988559864,128.53778664685595,127.75286111736014,128.258477715212,844
2023-04-12,128.60653032226264,128.48041682201577,128.13270486668006,128.25773865758774,542
2023-04-13,128.97244782599313,129.817724718078,128.73744508385755,129.07898076124695,199
2023-04-14,128.7729918838754,129.10730306249562,128.26188306657704,128.63512389487198,158
2023-04-15,129.24711960594522,129.9802470656957,128.77079363632458,129.55616078576645,607
2023-04-16,129.26572965600073,129.8641892496501,128.82390406678698,129.4645011627609,357
2023-04-17,130.08591748610883,130.91965606211372,129.71149384759696,130.23907891617637,512
2023-04-18,131.0188239334129,131.10112774713522,130.3325402285093,131.19779031362856,551
2023-04-19,130.28951487413838,129.9235506937503,129.69448170524046,130.02633392114865,164
2023-04-20,131.4925720032475,131.75020515004022,130.29552749675054,131.347183572208,694
2023-04-21,130.66503819065977,131.6375740322776,130.59900400139904,130.55913162074756,253
2023-04-22,131.6436852195077,132.4333188648445,131.14858147847744,131.60810965376172,365
2023-04-23,131.81612926921372,132.69474879071285,131.248095663812,132.29192445917107,920
2023-04-24,133.9298265711538,134.49267334732664,133.58964061554104,134.26082100660167,178
2023-04-25,134.16050492870068,134.62895912140863,133.50554240908147,133.90874121254834,414
2023-04-26,134.04133437067262,134.0235085660221,133.28970689052505,133.70389795559137,761
2023-04-27,133.55192842569926,134.3940697539465,133.33487653642774,133.4952234507391,659
2023-04-28,133.4771255654104,134.1967124490743,132.82104872230568,133.52421257707965,990
2023-04-29,134.49027916779124,135.2076023006828,134.43793270144891,134.67363695188698,347
2023-04-30,133.03528194251035,134.03118171852867,132.17256297048718,133.09429071396775,889
2023-05-01,131.86364658761576,132.60405048503583,131.81035872209011,132.12570043587633,967
2023-05-02,131.14257657891372,131.45597164487938,130.61109483586776,131.0677191074571,709
2023-05-03,132.0133040925803,132.60295709955608,131.69392084605423,132.1094845937201,513
2023-05-04,133.91579488040074,134.06487015359858,133.30097468062226,133.7866211066817,124
2023-05-05,134.02349296563966,134.2752934898211,133.73386098641566,134.05400180007942,383
2023-05-06,133.8466988468111,134.2635579052263,133.25297985963252,133.92960898172677,548
2023-05-07,133.92818937785677,134.41064887637518,133.1106046313047,134.11387032556064,980
2023-05-08,135.2554228977851,135.807815832977,135.04997965948883,135.17213789003677,400
2023-05-09,134.43231913253865,134.7855077379033,133.91205049085764,134.01932314040548,167
2023-05-10,134.71435850113807,135.51256684057938,134.4207571426738,135.00779124946524,106
2023-05-11,135.8117991243635,136.36359974988056,135.2783808956583,135.76779084569523,916
2023-05-12,136.78438194093772,136.96279244260907,135.96082295135363,136.29209735402816,236
2023-05-13,136.86641801302375,137.1886551801329,136.38253150524437,136.8929299058183,263
2023-05-14,137.79618415239682,138.38631835277445,137.25770575902845,137.77687768801883,182
2023-05-15,135.39143880390557,135.91706757593695,134.3911783010461,135.46403519981274,996
2023-05-16,135.96315934458312,136.35649719939215,135.56810400087977,136.15332443244966,749
2023-05-17,135.71047248692423,135.84422426159185,134.83189597097726,135.612561424047,519
2023-05-18,133.81914310099006,134.1844694567951,133.50386925412468,133.47202352031033,172
2023-05-19,134.33495683327456,134.58724307738078,134.04770453743902,134.59880605915268,336
2023-05-20,135.91961919240043,136.1662242352941,135.2355945516623,135.88232591348515,145
2023-05-21,135.478452062197,136.19738311790175,134.9958040869035,135.71877186476144,717
2023-05-22,136.62014834603167,137.52037967595618,136.2743791700565,136.87417953328207,899
2023-05-23,138.31899509652246,139.11029236360264,138.1203917039069,138.2025330512226,361
2023-05-24,140.00128317033906,140.51141253365984,139.47283627030166,140.05442511368247,275
2023-05-25,142.05916208065472,142.3828386731913,141.46274062755165,141.5067847791213,265
2023-05-26,143.0010466010681,143.0273122141497,141.93388350655852,142.2842525146609,756
2023-05-27,142.85783043101935,143.308313180717,142.05375359826652,142.42574837348764,941
2023-05-28,141.3284232938229,141.70761004824752,140.81867246540065,141.45079207383202,469
2023-05-29,140.7219803638735,141.635264380584,140.67620034025597,140.9563392319655,894
2023-05-30,140.2304105554411,140.72239358386557,139.78576966945747,140.6456908573712,153
