time,open,high,low,close,volume
2023-02-24,94.85552636361092,95.62725699562179,94.7611887510267,95.64573219785231,201
2023-02-25,95.97477534833551,96.46183448339097,95.75976543307148,96.17418404312143,965
2023-02-26,95.52612988653763,95.91942020589742,95.04160161794367,95.4259086914785,623
2023-02-27,95.31666764742712,95.65617872946065,94.88670861118064,95.20908543982267,374
2023-02-28,95.74818342590946,96.20971760071586,95.13546956305927,95.68479084080181,712
2023-03-01,97.49126531390155,97.05527282706015,96.38690903905282,96.69184693338582,143
2023-03-02,96.45572288006396,96.94541408077356,95.78745341276935,96.22681237654928,916
2023-03-03,96.48299892929762,97.06243358386202,95.76593342315132,96.14651401301342,116
2023-03-04,95.44035117995412,95.7277987975641,94.79734043662876,95.24300017321228,429
2023-03-05,94.28362245343595,94.73368654759459,93.83485693558312,94.04465924894804,668
2023-03-06,95.00281617664093,95.70389882391122,94.68122429168267,94.92330086903357,922
2023-03-07,96.67390389823846,96.94186595976265,95.87103180897466,96.54339609967819,596
2023-03-08,96.39553488965197,97.09491842892157,95.94991649503461,96.49910448907532,914
2023-03-09,97.60626910910351,98.15615131060787,97.34914387941123,97.95443142816805,111
2023-03-10,98.01819614593333,98.63480407520892,97.59540239441331,97.58507489382055,417
2023-03-11,97.5865239287713,97.91554714412294,96.91987167621967,97.78845047127852,691
2023-03-12,98.49447641973713,98.53644674125422,97.8654257626267,98.28076174490195,315
2023-03-13,99.29612823435005,100.26918093111749,99.06090923439241,99.25490322638677,438
2023-03-14,99.87100727183336,100.52398395531746,99.36627998554762,99.66521771494239,875
2023-03-15,101.07585571533453,102.0902530547895,100.78427915585382,101.3241107163733,760
2023-03-16,98.78426741232482,99.80929027698502,98.53130561679122,98.59715144653914,180
2023-03-17,100.01834640925141,100.14708677728032,99.66153270999084,99.64499295233976,826
2023-03-18,100.0004593619152,100.66206748544025,99.81311184567274,99.76548818900294,584
2023-03-19,99.57304705204439,100.32526440877791,99.27897901829797,100.13905009631497,473
2023-03-20,99.83729604231375,100.91831737080929,99.42841228382146,100.16749246279524,809
2023-03-21,98.22870741935179,98.43112821249383,97.77365119458574,98.34709888856369,299
2023-03-22,97.82704265538392,98.3051716132912,97.34539748997187,98.117450394536,636
2023-03-23,98.47352027115548,98.81035002415028,98.26253256569288,98.20441819899564,565
2023-03-24,100.01723696596136,100.08334345311864,99.52133855771007,99.90321854472465,188
2023-03-25,99.45953231018579,99.9847013753708,99.33205561965944,99.68772729195254,367
2023-03-26,99.31014759467884,99.22953224450303,98.5117259983742,98.63693321503538,754
2023-03-27,98.60638553769283,99.00968049052447,97.97012199896595,98.6222014192637,670
2023-03-28,99.0899753335998,100.06335504608674,99.1670865239881,99.44693877129968,588
2023-03-29,99.96104582354486,100.79898912843416,99.50066606943695,99.84879079908106,976
2023-03-30,99.36163746387028,100.18407952446117,98.79273619498106,99.63618675046465,637
2023-03-31,100.27774885689655,100.49188145880483,99.72264056384194,100.19611485223452,146
2023-04-01,100.14583559159881,100.62465680501568,99.63720131687232,100.23214650612154,387
2023-04-02,101.35003744152486,101.97136856411954,101.09892610074976,101.60485069049109,877
2023-04-03,100.87192909173697,101.00688499453676,100.16497080035782,100.55471897042091,115
2023-04-04,100.71642052817714,101.40956124251399,99.75495576521153,100.66645661073197,810
2023-04-05,100.0111020547998,100.98704936035521,100.2454902362364,100.36978158780464,500
2023-04-06,98.82074614091064,99.2938112576579,98.54702543917293,98.82573710021603,893
2023-04-07,99.18877760291123,99.44113975932524,98.6683522397073,99.34899326959184,185
2023-04-08,99.51415609080856,100.41559641215639,99.1854310145319,99.39459922204624,349
2023-04-09,100.103026242022,100.22702742491525,99.17570621929151,99.93474079780715,490
2023-04-10,99.69634460278282,100.36291152298531,99.23614529793379,99.57836783330202,881
2023-04-11,98.04780072767319,98.48109198678132,97.78265956104562,98.1954329144364,434
2023-04-12,98.1629045851858,98.35945719118409,97.51046764285326,98.18913404094222,728
2023-04-13,98.1610489186506,98.23766641919171,97.0030612669161,97.59574894113952,618
2023-04-14,97.24083346213669,97.5437365287794,96.48345624136621,96.75264815075374,236
2023-04-15,96.66918070516964,97.38304160406459,96.4055341659454,96.66172886365567,982
2023-04-16,97.38025874060173,98.10167554164448,97.05948094839948,97.59830754544411,787
2023-04-17,99.71667368622285,99.749767370509,99.06081270120002,99.20720558588626,939
2023-04-18,99.5963353760936,100.2093933722131,99.32438090678129,100.08882810561423,597
2023-04-19,100.18418354556937,100.6194787862825,99.51652923146446,99.67903377836338,926
2023-04-20,100.27590055485982,100.7238615109857,99.70517064033801,100.46026501783196,826
2023-04-21,98.1168164345593,98.94452550449269,97.74424755749563,98.34440602231544,576
2023-04-22,98.36378358221334,98.65076023505813,97.46060849369661,98.35634603105161,693
2023-04-23,97.8876653953529,98.72909602921959,97.86169392268037,98.42693504600493,322
2023-04-24,100.89428344758514,101.8546963402317,100.66436568228556,101.17898819872242,471
2023-04-25,100.95628638079225,101.5732628134668,100.26655722663808,100.99927307058591,501
2023-04-26,101.15879071701153,101.75865004609318,100.98996242800881,101.6290077298078,542
2023-04-27,101.80011784448557,102.28386597880376,101.38126049073482,101.49648111343166,589
2023-04-28,100.1189292704876,100.9280924729383,100.1065748082632,100.43501789837211,714
2023-04-29,101.55977146325534,102.3836397974075,101.52193874479991,101.57505791815197,372
2023-04-30,102.52586150873874,103.01321708956354,102.07001609008978,102.48832426853731,625
2023-05-01,103.6789999981378,104.30289492530096,102.88706166448667,103.45230569410299,258
2023-05-02,102.29418545529394,103.43242605401846,101.74607042307477,102.2393242069985,251
2023-05-03,104.31678494689692,104.5343593667701,103.51876672171309,103.81451511204477,719
2023-05-04,102.78434774587755,103.47661532386451,102.32612123943541,102.93095395247819,287
2023-05-05,103.27285649726433,104.09823341739094,102.80327711123721,103.5033313150995,912
2023-05-06,105.85203454813654,106.53334016479036,105.70184091508547,105.72281718601336,197
2023-05-07,104.9088894672679,105.17609283603717,104.32195461653149,104.87276431476627,230
2023-05-08,104.28273642311866,105.03999009055012,103.74860675977304,104.47229613962276,904
2023-05-09,104.61639158063608,105.314116061008,104.39814841279404,104.4944792275762,270
2023-05-10,104.12189279014953,104.34720761223726,103.4702047008805,104.04329456444142,282
2023-05-11,102.770995547506,103.0116403759226,102.18059279695686,102.78746112947529,463
2023-05-12,103.04928118816598,103.00900861770975,102.49991263604193,102.72118049773876,138
2023-05-13,102.27175470276474,102.40066997264675,101.3279949663144,102.03620189067857,626
2023-05-14,102.28058067040547,103.17165222133004,101.57400519860997,102.18762704932327,987
2023-05-15,102.1353262108683,102.50919094635626,101.17234628492535,101.91455066340218,596
2023-05-16,102.96823638105008,103.87347289703854,102.80900982369451,103.45317343743719,615
2023-05-17,102.64504362961124,103.50112375773261,102.2672728285264,102.72660659548113,448
2023-05-18,102.57100257370958,102.67731884076969,102.12330800630562,102.64987732920177,496
2023-05-19,103.42305472332934,103.5261798619113,102.70078918647349,103.69995123867486,821
2023-05-20,102.11145212938426,102.72488249356905,101.90720879853015,102.438866046352,260
2023-05-21,102.52182751788106,103.14026505774038,102.04913872050864,102.19527712168619,115
2023-05-22,103.87199453530319,104.46405577261613,103.56612621158797,103.71467932888781,592
2023-05-23,102.34523853628487,102.54962306766573,101.86731552252444,102.33814777213458,525
2023-05-24,102.91766576561022,103.22992133830346,102.18101292514862,102.75296355624819,207
2023-05-25,103.17903123764745,103.34673424035347,102.40012015160286,103.21115994454826,993
2023-05-26,103.85086909317963,104.62338552199776,103.59145429200271,103.84430224960106,549
2023-05-27,103.03242027644032,103.42581995057304,102.40647528841235,102.8898536542491,410
2023-05-28,101.69350359244471,101.94406773100393,101.32779643142585,101.48096710179873,838
2023-05-29,102.4165576776541,102.65121187041896,101.84284390590152,102.1316816932879,269
2023-05-30,102.7768956955042,102.93912722274169,102.0755098285105,102.36963770774983,645
